LAMMPS data file via write_data, version 3 Mar 2020, timestep = 10000

3601 atoms
2 atom types
3600 bonds
2 bond types

-7.0000000000000000e+01 7.0000000000000000e+01 xlo xhi
-7.0000000000000000e+01 7.0000000000000000e+01 ylo yhi
-7.0000000000000000e+01 7.0000000000000000e+01 zlo zhi

Masses

1 1
2 2

Pair Coeffs # lj/cut

1 1 1
2 1 1

Bond Coeffs # fene

1 30 1.5 1 1
2 30 2.5 1 1

Atoms # bond

2871 1 1 4.1442925461362677e+01 -1.8954398760255813e+01 -3.7139094335647900e+00 0 0 0
2854 1 1 3.5019439533289820e+01 -1.8049272211544292e+01 -3.7695662682701374e+00 0 0 0
2856 1 1 3.6316282434944050e+01 -1.8066954252617549e+01 -3.7758010591769366e+00 0 0 0
2858 1 1 3.7612799875589147e+01 -1.8074889440668329e+01 -3.6714499259042377e+00 0 0 0
2039 1 1 1.8453010609819771e+01 -1.2245897709782055e+01 -3.4844854329877855e+00 0 0 0
2040 1 1 1.8274420046329247e+01 -1.1273735090086060e+01 -3.5433976388973516e+00 0 0 0
2041 1 1 1.9237280478824800e+01 -1.1354851247469776e+01 -3.5186255361981935e+00 0 0 0
2030 1 1 1.6270627519354019e+01 -8.5126818154529662e+00 -3.9849153628461380e+00 0 0 0
1798 1 1 3.4390185507647352e+01 1.0685137073344283e+01 -4.0029195064299277e+00 0 0 0
1800 1 1 3.4805999478959755e+01 1.2213469635556592e+01 -4.0435043840441018e+00 0 0 0
2877 1 1 3.9669448134570978e+01 -2.1352216130544864e+01 -3.3682201970631258e+00 0 0 0
2862 1 1 3.9752849920589490e+01 -1.9032655953422580e+01 -2.8612700289007065e+00 0 0 0
2863 1 1 4.0423683751330394e+01 -1.9728214916310055e+01 -2.7678683526873158e+00 0 0 0
2853 1 1 3.5271123473719470e+01 -1.8758306571990111e+01 -3.0291162659193951e+00 0 0 0
2859 1 1 3.8021177195937007e+01 -1.8433452961632472e+01 -2.8238315317740259e+00 0 0 0
2860 1 1 3.8981482366519103e+01 -1.8217160172625551e+01 -2.6037469770123685e+00 0 0 0
2870 1 1 4.2356269020914254e+01 -1.8835032055759580e+01 -3.3667181672337523e+00 0 0 0
2869 1 1 4.2115420617830843e+01 -1.7902036974794441e+01 -3.1794250069800727e+00 0 0 0
2868 1 1 4.1720306565329665e+01 -1.7075806379414438e+01 -3.0011926463578158e+00 0 0 0
2029 1 1 1.6187472650006402e+01 -8.3700058371181392e+00 -3.0127895491119330e+00 0 0 0
1797 1 1 3.3667376868160801e+01 1.0842156721028429e+01 -3.4095821824096531e+00 0 0 0
2864 1 1 4.0139933674335879e+01 -1.9492702043900486e+01 -1.8708231565766209e+00 0 0 0
2852 1 1 3.4689924306372198e+01 -1.8272082752298090e+01 -2.4200896912452534e+00 0 0 0
2861 1 1 3.9178133550182856e+01 -1.9004614397549940e+01 -2.1060259506749497e+00 0 0 0
2867 1 1 4.1479515065545520e+01 -1.7565781893306671e+01 -2.1092483729323606e+00 0 0 0
1077 1 1 4.1486475823510190e+01 -8.9269331531204745e+00 -1.9605223429550063e+00 0 0 0
2027 1 1 1.6161731140530883e+01 -8.3085028386688258e+00 -1.9396518465120556e+00 0 0 0
1081 1 1 4.2017154296827904e+01 -8.1480964792421133e+00 -2.4776860028583751e+00 0 0 0
2028 1 1 1.6171949788935411e+01 -7.5420292108730509e+00 -2.4848658565884172e+00 0 0 0
1796 1 1 3.3781784743383128e+01 1.1145927425846661e+01 -2.5027280154572464e+00 0 0 0
1794 1 1 3.2473748844127641e+01 1.1701567936065977e+01 -2.0591974997186511e+00 0 0 0
1793 1 1 3.1827169242669292e+01 1.2376488052025291e+01 -1.8030998820856794e+00 0 0 0
2865 1 1 4.0531543495898781e+01 -1.8666538596388456e+01 -1.4396710851158800e+00 0 0 0
2851 1 1 3.5112110709976356e+01 -1.8117961405937589e+01 -1.5636742146283669e+00 0 0 0
2866 1 1 4.0911334797250639e+01 -1.7835566787830547e+01 -1.3983047040943477e+00 0 0 0
1075 1 1 3.9728834053996600e+01 -9.1943819611248880e+00 -1.6917864269301892e+00 0 0 0
1076 1 1 4.0678029678482972e+01 -9.1654440131079404e+00 -1.5362381118270874e+00 0 0 0
1078 1 1 4.2203591573692997e+01 -9.1936306174141293e+00 -1.3917178860539470e+00 0 0 0
1080 1 1 4.1665126459695443e+01 -7.9405746626593920e+00 -1.5715213242124015e+00 0 0 0
1079 1 1 4.2522606890930319e+01 -8.2765255368841029e+00 -1.1381933251407867e+00 0 0 0
2026 1 1 1.6783126645906972e+01 -7.5785965785107861e+00 -1.6285640721761927e+00 0 0 0
2025 1 1 1.7340195584717350e+01 -7.1998552697692579e+00 -9.4459628161525588e-01 0 0 0
1066 1 1 4.0570838458413434e+01 -7.6871098262034625e+00 -1.3886997778516095e+00 0 0 0
919 1 1 3.4868605196628891e+01 8.9853842214933248e+00 -8.8172736754000969e-01 0 0 0
1795 1 1 3.3215012188406433e+01 1.1211989221543298e+01 -1.7197696219813623e+00 0 0 0
1792 1 1 3.2012136011784307e+01 1.2498511870508352e+01 -8.7595935764583310e-01 0 0 0
2850 1 1 3.5054772193368763e+01 -1.8223023418109772e+01 -5.7984828937680799e-01 0 0 0
1991 1 1 2.4314844042117006e+01 -1.5051357530085484e+01 -6.2304577981171963e-02 0 0 0
1990 1 1 2.5312961523531794e+01 -1.5147839636008873e+01 -1.1390395719758675e-01 0 0 0
1074 1 1 3.9562251341895113e+01 -9.3151949672608119e+00 -7.0252514332400129e-01 0 0 0
1063 1 1 4.2260888447611975e+01 -8.6679647585907134e+00 -2.8060093843957568e-01 0 0 0
1070 1 1 3.8748619012400908e+01 -7.8699214509740072e+00 -2.2123958171956851e-01 0 0 0
1064 1 1 4.1452157069139439e+01 -8.6384440111112397e+00 -8.1293401553223454e-01 0 0 0
1065 1 1 4.0649173170505172e+01 -8.1516987010831397e+00 -4.8420353959980661e-01 0 0 0
2024 1 1 1.7852816389284143e+01 -7.5132795960313707e+00 -2.5181043373153383e-01 0 0 0
1069 1 1 3.9475526131307319e+01 -7.7578266949422110e+00 -8.5236947227802884e-01 0 0 0
1068 1 1 4.0081030903348619e+01 -6.9917984368881028e+00 -5.9757826023403915e-01 0 0 0
1067 1 1 4.0973736271289425e+01 -7.0294353700579499e+00 -8.0706193988222219e-01 0 0 0
907 1 1 3.2216755368727135e+01 3.8100552684327793e+00 -5.1170317881933658e-01 0 0 0
908 1 1 3.3058100934055375e+01 4.2212959155201899e+00 -6.7796249018722143e-01 0 0 0
909 1 1 3.3386022700755305e+01 4.8508027665089557e+00 -3.5843727083549083e-02 0 0 0
916 1 1 3.4057210137553135e+01 7.2372784934859418e+00 -1.3420179564760845e-01 0 0 0
917 1 1 3.4883307516281654e+01 7.2766242722581103e+00 -6.3024019925453989e-01 0 0 0
1783 1 1 3.0441257602708980e+01 8.0278842942413942e+00 -6.5942246355021918e-03 0 0 0
918 1 1 3.4853548782486030e+01 8.2432113296060852e+00 -2.3849865163672559e-01 0 0 0
1782 1 1 3.0801184556377429e+01 8.8227429727815156e+00 -4.5002534065807798e-01 0 0 0
921 1 1 3.3580859844504673e+01 1.0128277850984510e+01 -2.5602292723522463e-01 0 0 0
920 1 1 3.4482503242813529e+01 9.6493190051083104e+00 -3.1729995862310723e-01 0 0 0
922 1 1 3.4322607596031851e+01 1.0678765674706391e+01 -5.1936501264833534e-01 0 0 0
1791 1 1 3.1591068754836215e+01 1.2004872430585031e+01 -2.1410963567588637e-01 0 0 0
2849 1 1 3.5459249660123355e+01 -1.8779736249700711e+01 2.6416937996090475e-02 0 0 0
1985 1 1 2.5868887411765602e+01 -1.7598960790369606e+01 6.5551747348598510e-01 0 0 0
2848 1 1 3.5439782102819976e+01 -1.7897931551467522e+01 4.2394401583621205e-01 0 0 0
1986 1 1 2.4951532880255645e+01 -1.7151371760665079e+01 4.8096347398002909e-01 0 0 0
1987 1 1 2.5241441179259485e+01 -1.6230014396870764e+01 3.9017555138791138e-01 0 0 0
1988 1 1 2.6275434373649308e+01 -1.6100697744077049e+01 3.7227001770058116e-01 0 0 0
1989 1 1 2.5772724775024852e+01 -1.5345152663881754e+01 6.4724764779542632e-01 0 0 0
1992 1 1 2.4738631026321826e+01 -1.4206197988456683e+01 2.4294004337688624e-01 0 0 0
1073 1 1 3.9352342030019827e+01 -9.4086142216891950e+00 2.8423194130867552e-01 0 0 0
2022 1 1 1.8393956378428474e+01 -8.3596918413585204e+00 6.7840489851234487e-01 0 0 0
1071 1 1 3.9320154004211815e+01 -8.2043310980498863e+00 3.9607967374275782e-01 0 0 0
1062 1 1 4.1659259324288200e+01 -8.0162976631858598e+00 1.0825911227399687e-01 0 0 0
2023 1 1 1.7900065953747308e+01 -7.4532646163309799e+00 7.3984423883054362e-01 0 0 0
1061 1 1 4.1594468079986257e+01 -7.3480418427993586e+00 8.5600683381861720e-01 0 0 0
904 1 1 3.2588312097442056e+01 2.4720928649053833e+00 8.2997494393285798e-01 0 0 0
906 1 1 3.2341605624153615e+01 3.6005814959477864e+00 4.5623932560178027e-01 0 0 0
910 1 1 3.4295197436175002e+01 4.5316330670524456e+00 6.9169832433575662e-02 0 0 0
911 1 1 3.4742561790895280e+01 5.4233094292825674e+00 1.0868036372896962e-01 0 0 0
915 1 1 3.3221233179550836e+01 6.8428512525976490e+00 4.4574783640023957e-02 0 0 0
1784 1 1 3.0908257543286300e+01 7.6328962224099168e+00 8.1023758557757364e-01 0 0 0
914 1 1 3.3375446716613624e+01 7.3787817874686361e+00 8.5262480075854663e-01 0 0 0
1785 1 1 3.1806667008847207e+01 8.0142698772701966e+00 6.0158709921262932e-01 0 0 0
932 1 1 3.8681629653945429e+01 8.3891516332504672e+00 7.3324631342726787e-01 0 0 0
1781 1 1 3.1223438550505168e+01 9.1920133528587584e+00 3.6029628598676255e-01 0 0 0
1786 1 1 3.2172760101983897e+01 8.8690032545606918e+00 7.1166004227972335e-01 0 0 0
930 1 1 3.7154734175121760e+01 9.2360760119285530e+00 3.9304814556212309e-01 0 0 0
1780 1 1 3.0899648561063842e+01 9.9845462854756128e+00 7.2909433212807129e-01 0 0 0
923 1 1 3.4557532649700882e+01 1.0478175432322290e+01 3.6395132148772041e-01 0 0 0
1790 1 1 3.1555831530842646e+01 1.1564100665192385e+01 6.2330426175557330e-01 0 0 0
2843 1 1 3.4750357969886913e+01 -2.0499377782059508e+01 1.6586541599141444e+00 0 0 0
2844 1 1 3.4428305963941341e+01 -1.9734263960528452e+01 1.0971682536049001e+00 0 0 0
1983 1 1 2.5373572908459192e+01 -1.8228682798232615e+01 1.2152966444729061e+00 0 0 0
1984 1 1 2.6307157118559328e+01 -1.8160621805668821e+01 1.3217094407871299e+00 0 0 0
2846 1 1 3.4319457918615818e+01 -1.8237710212515626e+01 1.5681057767582742e+00 0 0 0
2847 1 1 3.5211221616686878e+01 -1.7788846162551970e+01 1.3218160483925316e+00 0 0 0
1994 1 1 2.4239595683549517e+01 -1.3954584559214302e+01 1.4425449310307827e+00 0 0 0
1993 1 1 2.4833530036078258e+01 -1.4614974078228505e+01 1.1990356736746139e+00 0 0 0
1072 1 1 3.9449199584361878e+01 -8.8803864298317237e+00 1.0619262970082011e+00 0 0 0
1163 1 1 1.1229844812788924e+01 -8.1814543642809436e+00 1.6719207189843388e+00 0 0 0
1162 1 1 1.2223024057802112e+01 -8.2184489010630219e+00 1.6457929412317267e+00 0 0 0
2021 1 1 1.8674093342877615e+01 -7.9161963112616514e+00 1.4349813819943142e+00 0 0 0
1164 1 1 1.0820285505636081e+01 -7.4950544931098451e+00 1.1505831571479839e+00 0 0 0
1060 1 1 4.2013532354401875e+01 -7.0246368180475685e+00 1.6544967142101401e+00 0 0 0
1189 1 1 4.8856999618382178e+00 -2.4458471080467361e+00 1.6418260039211656e+00 0 0 0
1190 1 1 5.8760445054853170e+00 -2.3442011424570168e+00 1.6250151379949387e+00 0 0 0
903 1 1 3.3403781724935406e+01 2.1976555386163628e+00 1.3400746493456734e+00 0 0 0
905 1 1 3.2627228755187566e+01 3.2997331866411841e+00 1.3581420875291299e+00 0 0 0
912 1 1 3.4407784536265673e+01 5.8587873197189255e+00 9.4231395491195069e-01 0 0 0
913 1 1 3.4006036103276990e+01 6.6451403470903738e+00 1.2818486931409871e+00 0 0 0
933 1 1 3.8027977366194008e+01 7.9726840505958183e+00 1.2565836400500479e+00 0 0 0
931 1 1 3.7970033853982166e+01 8.9880506818552952e+00 8.9844764449941927e-01 0 0 0
1787 1 1 3.2667140113360688e+01 9.5264072013992998e+00 1.1934048641238277e+00 0 0 0
929 1 1 3.6601857413815942e+01 9.8066209122392980e+00 9.3001600987939015e-01 0 0 0
1779 1 1 3.0979672604584923e+01 1.0466512536948693e+01 1.5446410037749516e+00 0 0 0
1788 1 1 3.2605134557379763e+01 1.0550428505309496e+01 1.2602112259410490e+00 0 0 0
924 1 1 3.4502431534959157e+01 1.1110900653311676e+01 1.0686218602387789e+00 0 0 0
1789 1 1 3.2483675234507174e+01 1.1453830028071078e+01 8.6466335752739121e-01 0 0 0
360 1 1 4.1315946936952223e+01 -2.0773277744863183e+01 2.5243545367037474e+00 0 0 0
2842 1 1 3.4365566202386610e+01 -2.0393398265855865e+01 2.5084177557352496e+00 0 0 0
361 1 1 4.0454300477420333e+01 -2.0432038527314294e+01 2.4545431685389461e+00 0 0 0
2845 1 1 3.4232981616270493e+01 -1.9147850260683345e+01 1.8223515556115959e+00 0 0 0
1982 1 1 2.4681386668291964e+01 -1.8669416788019245e+01 1.7888968789584294e+00 0 0 0
1996 1 1 2.3849156915903524e+01 -1.4619504296228255e+01 2.5635543623898385e+00 0 0 0
1995 1 1 2.3416573314459416e+01 -1.4083356353883508e+01 1.8975980189867754e+00 0 0 0
2019 1 1 1.9679180608576058e+01 -9.0617836481351137e+00 2.1310160103437061e+00 0 0 0
1058 1 1 4.2437795440452142e+01 -8.6708144870047352e+00 2.3210107095943799e+00 0 0 0
1161 1 1 1.1899252097294315e+01 -8.2109609235783783e+00 2.5604236250123003e+00 0 0 0
1159 1 1 1.3526282828411796e+01 -8.0124257120999403e+00 2.0192745826653962e+00 0 0 0
2020 1 1 1.9273242364693576e+01 -8.2386612362830434e+00 2.0905448689501998e+00 0 0 0
1059 1 1 4.2467709527735764e+01 -7.7831843404007470e+00 2.0339585343188640e+00 0 0 0
1165 1 1 1.0512819789695204e+01 -7.4907868558136057e+00 2.0823678113382265e+00 0 0 0
1156 1 1 1.2902437275764049e+01 -7.0092711118415405e+00 2.3897561011841675e+00 0 0 0
1158 1 1 1.4231384520715102e+01 -7.3431546897939901e+00 2.1547652651437539e+00 0 0 0
1155 1 1 1.3319559110506962e+01 -6.1506440613199231e+00 2.5144059248565114e+00 0 0 0
1184 1 1 5.6530845677553128e+00 -5.5556904807104557e+00 2.5632874653676043e+00 0 0 0
1183 1 1 6.1967093641099034e+00 -5.6402168306307567e+00 1.7674452209885123e+00 0 0 0
1181 1 1 7.6058140014913365e+00 -5.2491788068824681e+00 2.4305939351207835e+00 0 0 0
1154 1 1 1.3110908595574410e+01 -5.2153630679047112e+00 2.4809346670666552e+00 0 0 0
1182 1 1 6.8981690359358181e+00 -4.9133654604432486e+00 1.8542236272973771e+00 0 0 0
1188 1 1 4.3100547019202704e+00 -3.0026277654453835e+00 2.1127494189495768e+00 0 0 0
1191 1 1 5.4685898059292564e+00 -1.9434883444638031e+00 2.4453652672764723e+00 0 0 0
961 1 1 4.4292761327635546e+01 -1.1939448062683720e+00 1.7728299554100944e+00 0 0 0
960 1 1 4.5104077262266173e+01 -1.5615007441958038e+00 2.0094140943315995e+00 0 0 0
957 1 1 4.5302016208452287e+01 -1.3934482256791456e-01 2.5721340178721919e+00 0 0 0
899 1 1 3.3972478617596408e+01 5.3286306102916819e-02 2.4404952956132444e+00 0 0 0
900 1 1 3.4417380494257770e+01 9.0391011769926211e-01 2.2164767124653522e+00 0 0 0
902 1 1 3.4225847972956956e+01 2.1677110797602031e+00 1.8823020686390972e+00 0 0 0
934 1 1 3.8108001781143429e+01 7.3148176796482840e+00 2.1005844416349349e+00 0 0 0
1778 1 1 3.1062223634270957e+01 1.0019793063712603e+01 2.3575054817907231e+00 0 0 0
926 1 1 3.5820682607161217e+01 1.0163717590732748e+01 2.1185775877188950e+00 0 0 0
928 1 1 3.6996225205876399e+01 9.6573223376301272e+00 1.7860745979701329e+00 0 0 0
925 1 1 3.5021002405740013e+01 1.0706942399519228e+01 1.8035171247286823e+00 0 0 0
358 1 1 4.0263356682370976e+01 -2.1825338213704466e+01 2.7120291082076577e+00 0 0 0
359 1 1 4.1144171328632162e+01 -2.1689649707185623e+01 2.8602901861289847e+00 0 0 0
1979 1 1 2.4839444833409097e+01 -2.0546804274933734e+01 3.2363708988205184e+00 0 0 0
1980 1 1 2.4644846116531415e+01 -1.9600188886834832e+01 3.1755867280034602e+00 0 0 0
2841 1 1 3.3690842572676097e+01 -1.9872764126184983e+01 3.0026992550233480e+00 0 0 0
1981 1 1 2.4404083372294131e+01 -1.8933851785530887e+01 2.6130656701892847e+00 0 0 0
1997 1 1 2.3613071998347056e+01 -1.4898486628569769e+01 3.4040554988810618e+00 0 0 0
1998 1 1 2.3475808643949282e+01 -1.3939222843784066e+01 3.2635355288660652e+00 0 0 0
2017 1 1 2.0613015489384569e+01 -1.0406664941527954e+01 3.0786006317450925e+00 0 0 0
2018 1 1 1.9944423832919998e+01 -9.8183187569379307e+00 2.6162307878084627e+00 0 0 0
1166 1 1 1.0424490061648344e+01 -7.9834222232043635e+00 2.8943134669378838e+00 0 0 0
1160 1 1 1.2870600152431988e+01 -8.2845181937119179e+00 2.6358675855737737e+00 0 0 0
1057 1 1 4.2478400824298866e+01 -8.2987255319072819e+00 3.2077814822870208e+00 0 0 0
1157 1 1 1.3699194963269781e+01 -7.0511216598971140e+00 2.9739458781631316e+00 0 0 0
1180 1 1 7.7557918597156315e+00 -5.9815441501624367e+00 3.1267340667325407e+00 0 0 0
1153 1 1 1.3894168579416664e+01 -5.2118669594472049e+00 2.9392253088591076e+00 0 0 0
1185 1 1 5.5685913174779937e+00 -5.0699235685280817e+00 3.4068158058474713e+00 0 0 0
1187 1 1 4.4958100787501554e+00 -3.6715358855306626e+00 2.7771858226225250e+00 0 0 0
1186 1 1 5.1157739244356746e+00 -4.1741219650293582e+00 3.2468349233278602e+00 0 0 0
1192 1 1 5.4315544619678509e+00 -1.0041140116009204e+00 2.6750584615660724e+00 0 0 0
958 1 1 4.4807213189916624e+01 -9.5851091646501807e-01 2.9156233026623903e+00 0 0 0
959 1 1 4.5649250230927322e+01 -1.4620927210141399e+00 2.7781187216370862e+00 0 0 0
898 1 1 3.3446290712775550e+01 -2.2554969417721341e-01 3.2770036147673580e+00 0 0 0
952 1 1 4.3577255552008531e+01 8.1694640441130451e-01 3.3924513164516910e+00 0 0 0
956 1 1 4.6082495434471959e+01 2.3922556764005637e-01 2.9262424463745176e+00 0 0 0
2154 1 1 2.2416738239558828e+01 1.5758915248166065e+00 3.1973188938282364e+00 0 0 0
953 1 1 4.3910919657937534e+01 1.4197811563126790e+00 2.7084709401917548e+00 0 0 0
954 1 1 4.4896583089326121e+01 1.2149272320089326e+00 2.9335321883225727e+00 0 0 0
955 1 1 4.5773153067326277e+01 1.0436972310287000e+00 3.3430636684182526e+00 0 0 0
2153 1 1 2.2949983689764370e+01 2.4048320061422812e+00 3.3060075680945178e+00 0 0 0
901 1 1 3.4438452016642096e+01 1.7635557085424951e+00 2.7298039742783295e+00 0 0 0
950 1 1 4.2423659506206668e+01 2.1789891941929427e+00 3.2827624818428043e+00 0 0 0
2152 1 1 2.2742798162415962e+01 3.2337082293372985e+00 2.9311783723617957e+00 0 0 0
2151 1 1 2.3608524580754480e+01 3.3713822863063427e+00 3.3460558100062814e+00 0 0 0
2150 1 1 2.3532304186964947e+01 4.2617005867355058e+00 3.1661237911880011e+00 0 0 0
2149 1 1 2.3145457674695034e+01 5.1345299915984111e+00 3.4204768219642996e+00 0 0 0
935 1 1 3.8741049098309126e+01 7.5345962573848970e+00 2.7995855591805516e+00 0 0 0
936 1 1 3.8188168184985287e+01 7.1302779421295970e+00 3.4375216732042952e+00 0 0 0
1777 1 1 3.0596218016672342e+01 1.0226109086524286e+01 3.1350725559505035e+00 0 0 0
927 1 1 3.6418135414671681e+01 9.6033187260487782e+00 2.6599208669715879e+00 0 0 0
1776 1 1 3.1306717137020254e+01 1.0997263326079086e+01 3.1791981224381951e+00 0 0 0
595 1 1 2.8929415182670002e+01 -2.7084883865781876e+01 3.9481533246483429e+00 0 0 0
594 1 1 2.8260837579843272e+01 -2.6319821779204613e+01 3.8389371827554366e+00 0 0 0
596 1 1 2.9298896341819209e+01 -2.6189167179233522e+01 4.0286037266629187e+00 0 0 0
597 1 1 3.0349161360131973e+01 -2.6207648127098398e+01 3.9578645611213870e+00 0 0 0
357 1 1 4.0496215751472057e+01 -2.1986916574870843e+01 3.5907927265671318e+00 0 0 0
355 1 1 4.0568076264522695e+01 -2.0929568130112099e+01 3.5685371459190480e+00 0 0 0
354 1 1 4.1469061486798246e+01 -2.1040721585166473e+01 3.6110802426165107e+00 0 0 0
353 1 1 4.2240882774765097e+01 -2.1017545968887315e+01 4.1560972999924184e+00 0 0 0
1978 1 1 2.5029370185735708e+01 -2.0195302691866839e+01 4.1733661608759016e+00 0 0 0
2840 1 1 3.4239280890718348e+01 -2.0423853822952925e+01 3.5715551405508523e+00 0 0 0
2011 1 1 1.9862486491175634e+01 -1.4090896199033029e+01 4.2651001999220073e+00 0 0 0
2012 1 1 1.9877642244166456e+01 -1.3200551961256336e+01 3.8598683919252981e+00 0 0 0
1999 1 1 2.4137049435466391e+01 -1.3258660588320923e+01 3.4823784017800516e+00 0 0 0
2013 1 1 2.0088668260868829e+01 -1.2325145473861527e+01 4.1374369182579587e+00 0 0 0
2000 1 1 2.4995143986526681e+01 -1.2832513434211902e+01 3.7543276787025017e+00 0 0 0
2801 1 1 2.9305914746080465e+01 -1.2127623633823090e+01 4.2125355403248337e+00 0 0 0
2802 1 1 2.9912609783078164e+01 -1.2648874950199209e+01 3.7427681153174643e+00 0 0 0
2803 1 1 3.0839360943285289e+01 -1.2578589495351309e+01 3.8872531647479724e+00 0 0 0
2015 1 1 2.0597196808072901e+01 -1.1077008195492729e+01 4.0554452058352037e+00 0 0 0
2016 1 1 2.0116592216028657e+01 -1.0276729674291870e+01 3.9578765680704433e+00 0 0 0
1056 1 1 4.2249966113720596e+01 -8.9905131132930158e+00 3.8840394218350522e+00 0 0 0
1167 1 1 9.6640013022342828e+00 -7.7781684993057638e+00 3.4627550142909680e+00 0 0 0
1168 1 1 1.0387171928405902e+01 -7.6309380345395255e+00 4.0365588632884801e+00 0 0 0
1177 1 1 7.1892160400951104e+00 -5.8251312217724029e+00 4.3015633416876602e+00 0 0 0
1179 1 1 8.0500641863324969e+00 -5.3543054763592091e+00 3.7891498226438807e+00 0 0 0
1152 1 1 1.4644119367123283e+01 -5.2788652947266872e+00 3.5639070897774148e+00 0 0 0
1178 1 1 7.2707772602114327e+00 -4.8613591790311999e+00 4.1763991248984551e+00 0 0 0
1193 1 1 5.0637029494054158e+00 -1.2397211018261936e+00 3.5678338490182973e+00 0 0 0
1201 1 1 6.0178681067004201e+00 -8.6695346967798376e-02 4.1729870570601992e+00 0 0 0
897 1 1 3.2898903665392602e+01 -5.2871441632456662e-01 4.1165806922081378e+00 0 0 0
1198 1 1 4.4381178031862722e+00 1.9214391054484825e-01 4.3061444515139886e+00 0 0 0
1199 1 1 4.9727069023173787e+00 8.3198154192009810e-01 3.8391852659459405e+00 0 0 0
1200 1 1 5.9351481600089091e+00 8.5119886612051798e-01 3.9552266700645733e+00 0 0 0
2155 1 1 2.2705300871894835e+01 9.1713042706769743e-01 3.8531144116494884e+00 0 0 0
951 1 1 4.3153533368050326e+01 1.6799407926662182e+00 3.6737601722049131e+00 0 0 0
948 1 1 4.0839050937985483e+01 2.8847891302047284e+00 4.0145227933124410e+00 0 0 0
949 1 1 4.1757977166522934e+01 2.8429108747759622e+00 3.6477125265166954e+00 0 0 0
947 1 1 4.0540356413115823e+01 3.6348322841847200e+00 3.5307008364577017e+00 0 0 0
946 1 1 4.0957709500410530e+01 4.1414803369802460e+00 4.2317014131758910e+00 0 0 0
944 1 1 3.9014000485897476e+01 4.8004560851376983e+00 4.0794459018460714e+00 0 0 0
945 1 1 3.9992427053953961e+01 4.4494501894163774e+00 3.9491542980906496e+00 0 0 0
2148 1 1 2.3178192040978843e+01 5.5906438498544935e+00 4.2298056218259976e+00 0 0 0
2147 1 1 2.3971764678590890e+01 5.7547365417937755e+00 3.7282782192016497e+00 0 0 0
2146 1 1 2.4884277402670492e+01 5.4661949827355594e+00 3.8437580348797482e+00 0 0 0
943 1 1 3.9612939470454030e+01 5.5107280691407139e+00 4.2085211489833023e+00 0 0 0
942 1 1 4.0361173998757550e+01 6.1499724615068931e+00 4.1528178983555284e+00 0 0 0
938 1 1 3.8263833972199599e+01 7.9224590444259988e+00 4.2044907422922364e+00 0 0 0
1775 1 1 3.1792024792388208e+01 1.0638906799596665e+01 3.8140155051411071e+00 0 0 0
